skill,recipe_key,recipe_name,unlock_at,difficulty,xp_multiplier,station,csv_path
skill_building,recipe_building_piece_small_railing_short_50_halftimber,recipe_building_piece_small_railing_short_50_halftimber,30,1,0.0,,skill_building\recipe_building_piece_small_railing_short_50_halftimber.csv
skill_building,recipe_building_piece_small_railing_50,recipe_building_piece_small_railing_50,30,1,0.0,,skill_building\recipe_building_piece_small_railing_50.csv
skill_building,recipe_building_piece_small_beam_cottage,recipe_building_piece_small_beam_cottage,20,1,0.0,,skill_building\recipe_building_piece_small_beam_cottage.csv
skill_building,recipe_building_piece_small_beam_63_cottage,recipe_building_piece_small_beam_63_cottage,20,1,0.0,,skill_building\recipe_building_piece_small_beam_63_cottage.csv
skill_building,recipe_building_piece_small_beam_45_cottage,recipe_building_piece_small_beam_45_cottage,20,1,0.0,,skill_building\recipe_building_piece_small_beam_45_cottage.csv
skill_building,recipe_building_piece_small_beam_34_cottage,recipe_building_piece_small_beam_34_cottage,20,1,0.0,,skill_building\recipe_building_piece_small_beam_34_cottage.csv
skill_building,recipe_building_piece_round_100_foundation,recipe_building_piece_round_100_foundation,2,1,0.0,,skill_building\recipe_building_piece_round_100_foundation.csv
skill_building,recipe_building_piece_round_200_foundation,recipe_building_piece_round_200_foundation,2,1,0.0,,skill_building\recipe_building_piece_round_200_foundation.csv
skill_building,recipe_building_piece_small_pillar_foundation,recipe_building_piece_small_pillar_foundation,5,1,0.0,,skill_building\recipe_building_piece_small_pillar_foundation.csv
skill_building,recipe_building_piece_medium_ladder_stairs_cottage,recipe_building_piece_medium_ladder_stairs_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_ladder_stairs_cottage.csv
skill_building,recipe_building_piece_medium_floor_hut,recipe_building_piece_medium_floor_hut,3,1,0.0,,skill_building\recipe_building_piece_medium_floor_hut.csv
skill_building,recipe_building_piece_medium_floorwood_rough_cottage,recipe_building_piece_medium_floorwood_rough_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_floorwood_rough_cottage.csv
skill_building,recipe_building_piece_medium_beam_cottage,recipe_building_piece_medium_beam_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_cottage.csv
skill_building,recipe_building_piece_medium_beam_63_cottage,recipe_building_piece_medium_beam_63_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_63_cottage.csv
skill_building,recipe_building_piece_medium_beam_45_cottage,recipe_building_piece_medium_beam_45_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_45_cottage.csv
skill_building,recipe_building_piece_medium_beam_34_cottage,recipe_building_piece_medium_beam_34_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_34_cottage.csv
skill_building,recipe_building_piece_small_ladder_stairs_cottage,recipe_building_piece_small_ladder_stairs_cottage,20,1,0.0,,skill_building\recipe_building_piece_small_ladder_stairs_cottage.csv
skill_building,recipe_building_piece_large_wall_triangle_invertedwindow_roof_hut,recipe_building_piece_large_wall_triangle_invertedwindow_roof_hut,3,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_invertedwindow_roof_hut.csv
skill_building,recipe_building_piece_medium_beam_curved_1x1_cottage,recipe_building_piece_medium_beam_curved_1x1_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_1x1_cottage.csv
skill_building,recipe_building_piece_medium_beam_curved_1x2_cottage,recipe_building_piece_medium_beam_curved_1x2_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_1x2_cottage.csv
skill_building,recipe_building_piece_medium_beam_curved_1x3_cottage,recipe_building_piece_medium_beam_curved_1x3_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_1x3_cottage.csv
skill_building,recipe_building_piece_medium_beam_curved_2x1_cottage,recipe_building_piece_medium_beam_curved_2x1_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_2x1_cottage.csv
skill_building,recipe_building_piece_medium_beam_curved_2x2_cottage,recipe_building_piece_medium_beam_curved_2x2_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_2x2_cottage.csv
skill_building,recipe_building_piece_medium_beam_curved_2x3_cottage,recipe_building_piece_medium_beam_curved_2x3_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_2x3_cottage.csv
skill_building,recipe_building_piece_medium_beam_curved_3x1_cottage,recipe_building_piece_medium_beam_curved_3x1_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_3x1_cottage.csv
skill_building,recipe_building_piece_medium_beam_curved_3x2_cottage,recipe_building_piece_medium_beam_curved_3x2_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_3x2_cottage.csv
skill_building,recipe_building_piece_medium_beam_curved_3x3_cottage,recipe_building_piece_medium_beam_curved_3x3_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_3x3_cottage.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_1x1_cottage,recipe_building_piece_medium_beam_curvedframe_1x1_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_1x1_cottage.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_1x2_cottage,recipe_building_piece_medium_beam_curvedframe_1x2_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_1x2_cottage.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_1x3_cottage,recipe_building_piece_medium_beam_curvedframe_1x3_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_1x3_cottage.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_2x1_cottage,recipe_building_piece_medium_beam_curvedframe_2x1_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_2x1_cottage.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_2x2_cottage,recipe_building_piece_medium_beam_curvedframe_2x2_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_2x2_cottage.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_2x3_cottage,recipe_building_piece_medium_beam_curvedframe_2x3_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_2x3_cottage.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_3x1_cottage,recipe_building_piece_medium_beam_curvedframe_3x1_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_3x1_cottage.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_3x2_cottage,recipe_building_piece_medium_beam_curvedframe_3x2_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_3x2_cottage.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_3x3_cottage,recipe_building_piece_medium_beam_curvedframe_3x3_cottage,20,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_3x3_cottage.csv
skill_building,recipe_building_piece_medium_beam_curved_1x1_ornamental,recipe_building_piece_medium_beam_curved_1x1_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_1x1_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curved_1x2_ornamental,recipe_building_piece_medium_beam_curved_1x2_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_1x2_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curved_1x3_ornamental,recipe_building_piece_medium_beam_curved_1x3_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_1x3_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curved_2x1_ornamental,recipe_building_piece_medium_beam_curved_2x1_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_2x1_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curved_2x2_ornamental,recipe_building_piece_medium_beam_curved_2x2_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_2x2_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curved_2x3_ornamental,recipe_building_piece_medium_beam_curved_2x3_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_2x3_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curved_3x1_ornamental,recipe_building_piece_medium_beam_curved_3x1_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_3x1_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curved_3x2_ornamental,recipe_building_piece_medium_beam_curved_3x2_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_3x2_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curved_3x3_ornamental,recipe_building_piece_medium_beam_curved_3x3_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curved_3x3_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_1x1_ornamental,recipe_building_piece_medium_beam_curvedframe_1x1_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_1x1_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_1x2_ornamental,recipe_building_piece_medium_beam_curvedframe_1x2_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_1x2_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_1x3_ornamental,recipe_building_piece_medium_beam_curvedframe_1x3_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_1x3_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_2x1_ornamental,recipe_building_piece_medium_beam_curvedframe_2x1_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_2x1_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_2x2_ornamental,recipe_building_piece_medium_beam_curvedframe_2x2_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_2x2_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_2x3_ornamental,recipe_building_piece_medium_beam_curvedframe_2x3_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_2x3_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_3x1_ornamental,recipe_building_piece_medium_beam_curvedframe_3x1_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_3x1_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_3x2_ornamental,recipe_building_piece_medium_beam_curvedframe_3x2_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_3x2_ornamental.csv
skill_building,recipe_building_piece_medium_beam_curvedframe_3x3_ornamental,recipe_building_piece_medium_beam_curvedframe_3x3_ornamental,30,1,0.0,,skill_building\recipe_building_piece_medium_beam_curvedframe_3x3_ornamental.csv
skill_building,recipe_building_piece_medium_wall_low_short_foundation,recipe_building_piece_medium_wall_low_short_foundation,5,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_short_foundation.csv
skill_building,recipe_market_stall_alchemy_01,recipe_market_stall_alchemy_01,5,0,1.0,,skill_building\recipe_market_stall_alchemy_01.csv
skill_blacksmithing,recipe_item_material_wrought_iron_hinges,recipe_item_material_wrought_iron_hinges,10,23,2.3,,skill_blacksmithing\recipe_item_material_wrought_iron_hinges.csv
skill_blacksmithing,recipe_item_material_ingot_bronze_forge,recipe_item_material_ingot_bronze_forge,0,3,1.1,,skill_blacksmithing\recipe_item_material_ingot_bronze_forge.csv
skill_leatherworking,recipe_item_material_leather_splits_nubuk,recipe_item_material_leather_splits_nubuk,0,3,1.0,,skill_leatherworking\recipe_item_material_leather_splits_nubuk.csv
skill_leatherworking,recipe_item_material_leather_splits_suede,recipe_item_material_leather_splits_suede,5,10,1.3,,skill_leatherworking\recipe_item_material_leather_splits_suede.csv
skill_leatherworking,recipe_item_material_leather_strap_rough,recipe_item_material_leather_strap_rough,4,9,1.3,,skill_leatherworking\recipe_item_material_leather_strap_rough.csv
skill_leatherworking,recipe_item_material_leather_weapons_belt,recipe_item_material_leather_weapons_belt,5,10,1.4,,skill_leatherworking\recipe_item_material_leather_weapons_belt.csv
skill_leatherworking,recipe_item_material_animal_glue,recipe_item_material_animal_glue,5,10,1.3,,skill_leatherworking\recipe_item_material_animal_glue.csv
skill_leatherworking,recipe_item_material_leather_handles,recipe_item_material_leather_handles,8,18,1.8,,skill_leatherworking\recipe_item_material_leather_handles.csv
skill_leatherworking,recipe_item_material_leather_splits_top_grain_heavy,recipe_item_material_leather_splits_top_grain_heavy,8,19,1.9,,skill_leatherworking\recipe_item_material_leather_splits_top_grain_heavy.csv
skill_leatherworking,recipe_item_material_oil_flax_linseed,recipe_item_material_oil_flax_linseed,9,20,1.9,,skill_leatherworking\recipe_item_material_oil_flax_linseed.csv
skill_leatherworking,recipe_item_material_leather_reinforced_plate_rough,recipe_item_material_leather_reinforced_plate_rough,12,25,2.5,,skill_leatherworking\recipe_item_material_leather_reinforced_plate_rough.csv
skill_leatherworking,recipe_item_material_leather_generic_fur_fine,recipe_item_material_leather_generic_fur_fine,13,26,2.5,,skill_leatherworking\recipe_item_material_leather_generic_fur_fine.csv
skill_leatherworking,recipe_item_material_leather_pads,recipe_item_material_leather_pads,9,22,2.2,,skill_leatherworking\recipe_item_material_leather_pads.csv
skill_leatherworking,recipe_item_material_leather_splits_top_grain_medium,recipe_item_material_leather_splits_top_grain_medium,16,30,2.9,,skill_leatherworking\recipe_item_material_leather_splits_top_grain_medium.csv
skill_leatherworking,recipe_item_material_animal_glue_fine,recipe_item_material_animal_glue_fine,20,35,3.7,,skill_leatherworking\recipe_item_material_animal_glue_fine.csv
skill_leatherworking,recipe_item_material_leather_reinforced_plate,recipe_item_material_leather_reinforced_plate,20,35,3.7,,skill_leatherworking\recipe_item_material_leather_reinforced_plate.csv
skill_leatherworking,recipe_crafter_leather_curing_rack_2,recipe_crafter_leather_curing_rack_2,0,21,2.3,,skill_leatherworking\recipe_crafter_leather_curing_rack_2.csv
skill_leatherworking,recipe_item_material_leather_strap,recipe_item_material_leather_strap,11,24,2.4,,skill_leatherworking\recipe_item_material_leather_strap.csv
skill_leatherworking,recipe_item_material_leather_weapons_belt_fine,recipe_item_material_leather_weapons_belt_fine,11,24,2.5,,skill_leatherworking\recipe_item_material_leather_weapons_belt_fine.csv
skill_leatherworking,recipe_item_material_leather_generic_rawhide_workbench,recipe_item_material_leather_generic_rawhide_workbench,0,2,1.0,,skill_leatherworking\recipe_item_material_leather_generic_rawhide_workbench.csv
skill_leatherworking,recipe_item_raw_material_medium_animal_hide_from_large,recipe_item_raw_material_medium_animal_hide_from_large,9,20,1.9,,skill_leatherworking\recipe_item_raw_material_medium_animal_hide_from_large.csv
skill_leatherworking,recipe_item_raw_material_medium_animal_hide_rough_from_large,recipe_item_raw_material_medium_animal_hide_rough_from_large,0,2,1.0,,skill_leatherworking\recipe_item_raw_material_medium_animal_hide_rough_from_large.csv
skill_building,recipe_item_material_lime_mortar,recipe_item_material_lime_mortar,20,35,3.9,,skill_building\recipe_item_material_lime_mortar.csv
skill_tailoring,recipe_item_material_linen_cloth_coarse_workbench,recipe_item_material_linen_cloth_coarse_workbench,0,3,1.0,,skill_tailoring\recipe_item_material_linen_cloth_coarse_workbench.csv
skill_blacksmithing,recipe_item_material_quick_lime,recipe_item_material_quick_lime,0,5,1.1,,skill_blacksmithing\recipe_item_material_quick_lime.csv
skill_tailoring,recipe_item_material_quilted_padding_linen,recipe_item_material_quilted_padding_linen,4,8,1.3,,skill_tailoring\recipe_item_material_quilted_padding_linen.csv
skill_tailoring,recipe_item_material_stuffed_padding_linen,recipe_item_material_stuffed_padding_linen,7,15,1.8,,skill_tailoring\recipe_item_material_stuffed_padding_linen.csv
skill_tailoring,recipe_item_material_quilted_padding_wool,recipe_item_material_quilted_padding_wool,6,12,1.6,,skill_tailoring\recipe_item_material_quilted_padding_wool.csv
skill_tailoring,recipe_item_material_horn_pins_and_needles,recipe_item_material_horn_pins_and_needles,9,21,2.0,,skill_tailoring\recipe_item_material_horn_pins_and_needles.csv
skill_tailoring,recipe_item_material_hardened_corded_padding_linen,recipe_item_material_hardened_corded_padding_linen,11,24,2.5,,skill_tailoring\recipe_item_material_hardened_corded_padding_linen.csv
skill_tailoring,recipe_item_material_cotton_wadding,recipe_item_material_cotton_wadding,9,21,2.2,,skill_tailoring\recipe_item_material_cotton_wadding.csv
skill_tailoring,recipe_item_material_pressed_wool_felt,recipe_item_material_pressed_wool_felt,14,28,2.9,,skill_tailoring\recipe_item_material_pressed_wool_felt.csv
skill_tailoring,recipe_item_material_heavy_quilted_wool_core,recipe_item_material_heavy_quilted_wool_core,17,31,3.3,,skill_tailoring\recipe_item_material_heavy_quilted_wool_core.csv
skill_tailoring,recipe_item_material_leather_reinforced_cuir_bouilli_linen,recipe_item_material_leather_reinforced_cuir_bouilli_linen,23,38,4.3,,skill_tailoring\recipe_item_material_leather_reinforced_cuir_bouilli_linen.csv
skill_blacksmithing,recipe_item_material_sword_hilt,recipe_item_material_sword_hilt,6,14,1.7,,skill_blacksmithing\recipe_item_material_sword_hilt.csv
skill_blacksmithing,recipe_item_material_sword_hilt_fine,recipe_item_material_sword_hilt_fine,20,34,3.7,,skill_blacksmithing\recipe_item_material_sword_hilt_fine.csv
skill_blacksmithing,recipe_item_material_mace_grip,recipe_item_material_mace_grip,7,16,1.8,,skill_blacksmithing\recipe_item_material_mace_grip.csv
skill_blacksmithing,recipe_item_material_mace_grip_fine,recipe_item_material_mace_grip_fine,21,36,4.0,,skill_blacksmithing\recipe_item_material_mace_grip_fine.csv
skill_blacksmithing,recipe_item_material_spear_shaft,recipe_item_material_spear_shaft,6,13,1.6,,skill_blacksmithing\recipe_item_material_spear_shaft.csv
skill_blacksmithing,recipe_item_material_spear_shaft_fine,recipe_item_material_spear_shaft_fine,19,33,3.6,,skill_blacksmithing\recipe_item_material_spear_shaft_fine.csv
skill_blacksmithing,recipe_item_material_axe_handle,recipe_item_material_axe_handle,8,18,2.0,,skill_blacksmithing\recipe_item_material_axe_handle.csv
skill_blacksmithing,recipe_item_material_axe_handle_fine,recipe_item_material_axe_handle_fine,23,38,4.3,,skill_blacksmithing\recipe_item_material_axe_handle_fine.csv
skill_blacksmithing,recipe_item_material_wrought_iron_cuirass,recipe_item_material_wrought_iron_cuirass,13,26,2.7,,skill_blacksmithing\recipe_item_material_wrought_iron_cuirass.csv
skill_blacksmithing,recipe_item_material_steel_cuirass,recipe_item_material_steel_cuirass,21,36,4.0,,skill_blacksmithing\recipe_item_material_steel_cuirass.csv
skill_blacksmithing,recipe_item_material_wrought_iron_lames,recipe_item_material_wrought_iron_lames,13,27,2.8,,skill_blacksmithing\recipe_item_material_wrought_iron_lames.csv
skill_blacksmithing,recipe_item_material_steel_lames,recipe_item_material_steel_lames,22,37,4.2,,skill_blacksmithing\recipe_item_material_steel_lames.csv
skill_building,recipe_crafter_generic_workbench_1,recipe_crafter_generic_workbench_1,0,1,1.1,,skill_building\recipe_crafter_generic_workbench_1.csv
skill_blacksmithing,recipe_item_material_ingot_wrought_iron_upcycle,recipe_item_material_ingot_wrought_iron_upcycle,9,20,2.0,,skill_blacksmithing\recipe_item_material_ingot_wrought_iron_upcycle.csv
skill_blacksmithing,recipe_item_material_ingot_steel_upcycle,recipe_item_material_ingot_steel_upcycle,22,37,4.0,,skill_blacksmithing\recipe_item_material_ingot_steel_upcycle.csv
skill_tailoring,recipe_item_material_linen_cloth_upcycle,recipe_item_material_linen_cloth_upcycle,6,12,1.4,,skill_tailoring\recipe_item_material_linen_cloth_upcycle.csv
skill_tailoring,recipe_item_material_linen_cloth_fine_upcycle,recipe_item_material_linen_cloth_fine_upcycle,9,22,2.1,,skill_tailoring\recipe_item_material_linen_cloth_fine_upcycle.csv
skill_tailoring,recipe_item_material_wool_cloth_upcycle,recipe_item_material_wool_cloth_upcycle,9,22,2.1,,skill_tailoring\recipe_item_material_wool_cloth_upcycle.csv
skill_tailoring,recipe_item_material_cotton_cloth_upcycle,recipe_item_material_cotton_cloth_upcycle,18,32,3.1,,skill_tailoring\recipe_item_material_cotton_cloth_upcycle.csv
skill_tailoring,recipe_item_material_wool_cloth_fine_upcycle,recipe_item_material_wool_cloth_fine_upcycle,18,32,3.1,,skill_tailoring\recipe_item_material_wool_cloth_fine_upcycle.csv
skill_leatherworking,recipe_item_material_leather_generic_inferior_upcycle,recipe_item_material_leather_generic_inferior_upcycle,5,11,1.5,,skill_leatherworking\recipe_item_material_leather_generic_inferior_upcycle.csv
skill_leatherworking,recipe_item_material_leather_generic_boiled_upcycle,recipe_item_material_leather_generic_boiled_upcycle,9,22,2.3,,skill_leatherworking\recipe_item_material_leather_generic_boiled_upcycle.csv
skill_leatherworking,recipe_item_material_leather_generic_fine_upcycle,recipe_item_material_leather_generic_fine_upcycle,19,33,3.6,,skill_leatherworking\recipe_item_material_leather_generic_fine_upcycle.csv
skill_building,recipe_building_piece_small_pillar_cutstone_foundation,recipe_building_piece_small_pillar_cutstone_foundation,30,1,0.0,,skill_building\recipe_building_piece_small_pillar_cutstone_foundation.csv
skill_building,recipe_building_piece_pillar_cutstone_foundation,recipe_building_piece_pillar_cutstone_foundation,30,1,0.0,,skill_building\recipe_building_piece_pillar_cutstone_foundation.csv
skill_building,recipe_building_piece_medium_wall_low_short_cutstone_foundation,recipe_building_piece_medium_wall_low_short_cutstone_foundation,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_short_cutstone_foundation.csv
skill_building,recipe_building_piece_small_wall_cutstone_foundation,recipe_building_piece_small_wall_cutstone_foundation,30,1,0.0,,skill_building\recipe_building_piece_small_wall_cutstone_foundation.csv
skill_building,recipe_building_piece_medium_wall_low_cutstone_foundation,recipe_building_piece_medium_wall_low_cutstone_foundation,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_cutstone_foundation.csv
skill_building,recipe_building_piece_medium_wall_cutstone_foundation,recipe_building_piece_medium_wall_cutstone_foundation,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_cutstone_foundation.csv
skill_building,recipe_building_piece_small_cutstone_foundation,recipe_building_piece_small_cutstone_foundation,30,1,0.0,,skill_building\recipe_building_piece_small_cutstone_foundation.csv
skill_building,recipe_building_piece_medium_cutstone_foundation,recipe_building_piece_medium_cutstone_foundation,30,1,0.0,,skill_building\recipe_building_piece_medium_cutstone_foundation.csv
skill_building,recipe_building_piece_large_cutstone_foundation,recipe_building_piece_large_cutstone_foundation,30,1,0.0,,skill_building\recipe_building_piece_large_cutstone_foundation.csv
skill_building,recipe_building_piece_large_cutstone_foundation_arc,recipe_building_piece_large_cutstone_foundation_arc,30,1,0.0,,skill_building\recipe_building_piece_large_cutstone_foundation_arc.csv
skill_building,recipe_building_piece_large_cutstone_foundation_triangular,recipe_building_piece_large_cutstone_foundation_triangular,30,1,0.0,,skill_building\recipe_building_piece_large_cutstone_foundation_triangular.csv
skill_building,recipe_building_piece_large_cutstone_foundation_stairs_short,recipe_building_piece_large_cutstone_foundation_stairs_short,30,1,0.0,,skill_building\recipe_building_piece_large_cutstone_foundation_stairs_short.csv
skill_building,recipe_building_piece_large_cutstone_foundation_stairs_medium,recipe_building_piece_large_cutstone_foundation_stairs_medium,30,1,0.0,,skill_building\recipe_building_piece_large_cutstone_foundation_stairs_medium.csv
skill_building,recipe_building_piece_medium_wall_low_short_stone,recipe_building_piece_medium_wall_low_short_stone,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_short_stone.csv
skill_building,recipe_building_piece_small_wall_triangle_small_roof_stone,recipe_building_piece_small_wall_triangle_small_roof_stone,30,1,0.0,,skill_building\recipe_building_piece_small_wall_triangle_small_roof_stone.csv
skill_building,recipe_building_piece_small_wall_triangle_small_inverted_roof_stone,recipe_building_piece_small_wall_triangle_small_inverted_roof_stone,30,1,0.0,,skill_building\recipe_building_piece_small_wall_triangle_small_inverted_roof_stone.csv
skill_building,recipe_building_piece_medium_wall_low_short_corner_stone,recipe_building_piece_medium_wall_low_short_corner_stone,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_short_corner_stone.csv
skill_building,recipe_building_piece_large_wall_triangle_roof_stone,recipe_building_piece_large_wall_triangle_roof_stone,30,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_roof_stone.csv
skill_building,recipe_building_piece_large_wall_triangle_inverted_roof_stone,recipe_building_piece_large_wall_triangle_inverted_roof_stone,30,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_inverted_roof_stone.csv
skill_building,recipe_building_piece_medium_wall_triangle_top_stone,recipe_building_piece_medium_wall_triangle_top_stone,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_triangle_top_stone.csv
skill_building,recipe_building_piece_large_wall_window_small_stone,recipe_building_piece_large_wall_window_small_stone,30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_small_stone.csv
skill_building,recipe_building_piece_large_wall_window_double_stone,recipe_building_piece_large_wall_window_double_stone,30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_double_stone.csv
skill_building,recipe_building_piece_large_wall_window_cross_stone,recipe_building_piece_large_wall_window_cross_stone,30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_cross_stone.csv
skill_building,recipe_building_piece_large_door_stone,recipe_building_piece_large_door_stone,30,1,0.0,,skill_building\recipe_building_piece_large_door_stone.csv
skill_building,recipe_building_piece_large_door_wide_stone,recipe_building_piece_large_door_wide_stone,30,1,0.0,,skill_building\recipe_building_piece_large_door_wide_stone.csv
skill_building,recipe_building_piece_small_pillar_short_stone,recipe_building_piece_small_pillar_short_stone,30,1,0.0,,skill_building\recipe_building_piece_small_pillar_short_stone.csv
skill_building,recipe_building_piece_medium_pillar_stone,recipe_building_piece_medium_pillar_stone,30,1,0.0,,skill_building\recipe_building_piece_medium_pillar_stone.csv
skill_building,recipe_building_piece_buttress_stone,recipe_building_piece_buttress_stone,30,1,0.0,,skill_building\recipe_building_piece_buttress_stone.csv
skill_building,recipe_building_piece_small_railing_stone,recipe_building_piece_small_railing_stone,30,1,0.0,,skill_building\recipe_building_piece_small_railing_stone.csv
skill_building,recipe_building_piece_small_railing_corner_stone,recipe_building_piece_small_railing_corner_stone,30,1,0.0,,skill_building\recipe_building_piece_small_railing_corner_stone.csv
skill_building,recipe_building_piece_medium_railing_stone,recipe_building_piece_medium_railing_stone,30,1,0.0,,skill_building\recipe_building_piece_medium_railing_stone.csv
skill_building,recipe_building_piece_small_railing_post_stone,recipe_building_piece_small_railing_post_stone,30,1,0.0,,skill_building\recipe_building_piece_small_railing_post_stone.csv
skill_building,recipe_building_piece_small_extension_stone,recipe_building_piece_small_extension_stone,30,1,0.0,,skill_building\recipe_building_piece_small_extension_stone.csv
skill_building,recipe_building_piece_small_extension_corner_stone,recipe_building_piece_small_extension_corner_stone,30,1,0.0,,skill_building\recipe_building_piece_small_extension_corner_stone.csv
skill_building,recipe_building_piece_medium_extension_stone,recipe_building_piece_medium_extension_stone,30,1,0.0,,skill_building\recipe_building_piece_medium_extension_stone.csv
skill_building,recipe_building_piece_medium_pillar_200_stone,recipe_building_piece_medium_pillar_200_stone,30,1,0.0,,skill_building\recipe_building_piece_medium_pillar_200_stone.csv
skill_building,recipe_building_piece_battlement_left_stone,recipe_building_piece_battlement_left_stone,30,1,0.0,,skill_building\recipe_building_piece_battlement_left_stone.csv
skill_building,recipe_building_piece_battlement_corner_stone,recipe_building_piece_battlement_corner_stone,30,1,0.0,,skill_building\recipe_building_piece_battlement_corner_stone.csv
skill_building,recipe_building_piece_battlement_stone,recipe_building_piece_battlement_stone,30,1,0.0,,skill_building\recipe_building_piece_battlement_stone.csv
skill_building,recipe_building_piece_tiny_ledge_corner_stone,recipe_building_piece_tiny_ledge_corner_stone,30,1,0.0,,skill_building\recipe_building_piece_tiny_ledge_corner_stone.csv
