skill,recipe_key,recipe_name,unlock_at,difficulty,xp_multiplier,station,csv_path
skill_leatherworking,recipe_crafter_leather_curing_rack_2,Tanning Rack,0,21,2.3,,skill_leatherworking\recipe_crafter_leather_curing_rack_2.csv
skill_leatherworking,recipe_item_material_leather_strap,Leather Straps,11,24,2.5,,skill_leatherworking\recipe_item_material_leather_strap.csv
skill_leatherworking,recipe_item_material_leather_weapons_belt_fine,Fine Weapons Belt,11,24,2.4,,skill_leatherworking\recipe_item_material_leather_weapons_belt_fine.csv
skill_leatherworking,recipe_item_material_leather_generic_rawhide_workbench,Rawhide,0,2,1.0,,skill_leatherworking\recipe_item_material_leather_generic_rawhide_workbench.csv
skill_leatherworking,recipe_item_raw_material_medium_animal_hide_from_large,Animal Hide,9,20,1.9,,skill_leatherworking\recipe_item_raw_material_medium_animal_hide_from_large.csv
skill_leatherworking,recipe_item_raw_material_medium_animal_hide_rough_from_large,Rough Animal Hide,0,2,1.0,,skill_leatherworking\recipe_item_raw_material_medium_animal_hide_rough_from_large.csv
skill_building,recipe_item_material_lime_mortar,Lime Mortar,20,35,3.9,,skill_building\recipe_item_material_lime_mortar.csv
skill_tailoring,recipe_item_material_linen_cloth_coarse_workbench,Coarse Linen Cloth,0,3,1.0,,skill_tailoring\recipe_item_material_linen_cloth_coarse_workbench.csv
skill_tailoring,recipe_item_material_quilted_padding_linen,Quilted Linen Padding,4,8,1.3,,skill_tailoring\recipe_item_material_quilted_padding_linen.csv
skill_tailoring,recipe_item_material_stuffed_padding_linen,Stuffed Linen Padding,7,15,1.8,,skill_tailoring\recipe_item_material_stuffed_padding_linen.csv
skill_tailoring,recipe_item_material_quilted_padding_wool,Quilted Wool Padding,6,12,1.6,,skill_tailoring\recipe_item_material_quilted_padding_wool.csv
skill_tailoring,recipe_item_material_horn_pins_and_needles,Horn Needles,7,16,1.7,,skill_tailoring\recipe_item_material_horn_pins_and_needles.csv
skill_tailoring,recipe_item_material_hardened_corded_padding_linen,Corded Linen Padding,11,24,2.5,,skill_tailoring\recipe_item_material_hardened_corded_padding_linen.csv
skill_tailoring,recipe_item_material_cotton_wadding,Cotton Wadding,9,21,2.2,,skill_tailoring\recipe_item_material_cotton_wadding.csv
skill_tailoring,recipe_item_material_pressed_wool_felt,Wool Felt,14,28,2.9,,skill_tailoring\recipe_item_material_pressed_wool_felt.csv
skill_tailoring,recipe_item_material_heavy_quilted_wool_core,Heavy Quilted Wool Core,17,31,3.3,,skill_tailoring\recipe_item_material_heavy_quilted_wool_core.csv
skill_tailoring,recipe_item_material_leather_reinforced_cuir_bouilli_linen,Cuirbound Linen,23,38,4.3,,skill_tailoring\recipe_item_material_leather_reinforced_cuir_bouilli_linen.csv
skill_blacksmithing,recipe_item_material_sword_hilt,Sword Hilt,6,14,1.7,,skill_blacksmithing\recipe_item_material_sword_hilt.csv
skill_blacksmithing,recipe_item_material_sword_hilt_fine,Fine Sword Hilt,20,34,3.7,,skill_blacksmithing\recipe_item_material_sword_hilt_fine.csv
skill_blacksmithing,recipe_item_material_mace_grip,Mace Grip,7,16,1.8,,skill_blacksmithing\recipe_item_material_mace_grip.csv
skill_blacksmithing,recipe_item_material_mace_grip_fine,Fine Mace Grip,21,36,4.0,,skill_blacksmithing\recipe_item_material_mace_grip_fine.csv
skill_blacksmithing,recipe_item_material_spear_shaft,Spear Shaft,6,13,1.6,,skill_blacksmithing\recipe_item_material_spear_shaft.csv
skill_blacksmithing,recipe_item_material_spear_shaft_fine,Fine Spear Shaft,19,33,3.6,,skill_blacksmithing\recipe_item_material_spear_shaft_fine.csv
skill_blacksmithing,recipe_item_material_axe_handle,Axe Handle,8,18,2.0,,skill_blacksmithing\recipe_item_material_axe_handle.csv
skill_blacksmithing,recipe_item_material_axe_handle_fine,Fine Axe Handle,23,38,4.3,,skill_blacksmithing\recipe_item_material_axe_handle_fine.csv
skill_blacksmithing,recipe_item_material_wrought_iron_cuirass,Wrought Iron Cuirass,13,26,2.7,,skill_blacksmithing\recipe_item_material_wrought_iron_cuirass.csv
skill_blacksmithing,recipe_item_material_steel_cuirass,Steel Cuirass,21,36,4.0,,skill_blacksmithing\recipe_item_material_steel_cuirass.csv
skill_blacksmithing,recipe_item_material_wrought_iron_lames,Wrought Iron Lames,13,27,2.8,,skill_blacksmithing\recipe_item_material_wrought_iron_lames.csv
skill_blacksmithing,recipe_item_material_steel_lames,Steel Lames,22,37,4.2,,skill_blacksmithing\recipe_item_material_steel_lames.csv
skill_building,recipe_crafter_generic_workbench_1,Log Workbench,0,1,1.1,,skill_building\recipe_crafter_generic_workbench_1.csv
skill_building,recipe_building_piece_small_pillar_cutstone_foundation,Granite Foundation Post,30,1,0.0,,skill_building\recipe_building_piece_small_pillar_cutstone_foundation.csv
skill_building,recipe_building_piece_pillar_cutstone_foundation,Granite Foundation Pillar,30,1,0.0,,skill_building\recipe_building_piece_pillar_cutstone_foundation.csv
skill_building,recipe_building_piece_medium_wall_low_short_cutstone_foundation,Small Granite Foundation Wall,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_short_cutstone_foundation.csv
skill_building,recipe_building_piece_small_wall_cutstone_foundation,Narrow Granite Foundation Wall,30,1,0.0,,skill_building\recipe_building_piece_small_wall_cutstone_foundation.csv
skill_building,recipe_building_piece_medium_wall_low_cutstone_foundation,Low Granite Foundation Wall,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_cutstone_foundation.csv
skill_building,recipe_building_piece_medium_wall_cutstone_foundation,Granite Foundation Wall,30,1,0.0,,skill_building\recipe_building_piece_medium_wall_cutstone_foundation.csv
skill_building,recipe_building_piece_small_cutstone_foundation,Small Granite Foundation,30,1,0.0,,skill_building\recipe_building_piece_small_cutstone_foundation.csv
skill_building,recipe_building_piece_medium_cutstone_foundation,Medium Granite Foundation,30,1,0.0,,skill_building\recipe_building_piece_medium_cutstone_foundation.csv
skill_building,recipe_building_piece_large_cutstone_foundation,Granite Foundation,30,1,0.0,,skill_building\recipe_building_piece_large_cutstone_foundation.csv
skill_building,recipe_building_piece_large_cutstone_foundation_arc,Granite Arch Foundation,30,1,0.0,,skill_building\recipe_building_piece_large_cutstone_foundation_arc.csv
skill_building,recipe_building_piece_large_cutstone_foundation_triangular,Triangular Granite Foundation,30,1,0.0,,skill_building\recipe_building_piece_large_cutstone_foundation_triangular.csv
skill_building,recipe_building_piece_large_cutstone_foundation_stairs_short,Short Granite Stairs,30,1,0.0,,skill_building\recipe_building_piece_large_cutstone_foundation_stairs_short.csv
skill_building,recipe_building_piece_large_cutstone_foundation_stairs_medium,Granite Stairs,30,1,0.0,,skill_building\recipe_building_piece_large_cutstone_foundation_stairs_medium.csv
skill_building,recipe_building_piece_medium_wall_low_short_stone,"Small Wall, Limestone",30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_short_stone.csv
skill_building,recipe_building_piece_small_wall_triangle_small_roof_stone,"Small Roof Support, Limestone",30,1,0.0,,skill_building\recipe_building_piece_small_wall_triangle_small_roof_stone.csv
skill_building,recipe_building_piece_small_wall_triangle_small_inverted_roof_stone,"Small Inverted Roof Support, Limestone",30,1,0.0,,skill_building\recipe_building_piece_small_wall_triangle_small_inverted_roof_stone.csv
skill_building,recipe_building_piece_medium_wall_low_short_corner_stone,"Low Wall Corner, Limestone",30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_short_corner_stone.csv
skill_building,recipe_building_piece_large_wall_triangle_roof_stone,"Roof Support, Limestone",30,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_roof_stone.csv
skill_building,recipe_building_piece_large_wall_triangle_inverted_roof_stone,"Inverted Roof Support, Limestone",30,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_inverted_roof_stone.csv
skill_building,recipe_building_piece_medium_wall_triangle_top_stone,"Medium Top Triangle, Limestone",30,1,0.0,,skill_building\recipe_building_piece_medium_wall_triangle_top_stone.csv
skill_building,recipe_building_piece_large_wall_window_small_stone,"Decorative Window Wall, Limestone",30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_small_stone.csv
skill_building,recipe_building_piece_large_wall_window_double_stone,"Decorative Double Window Wall, Limestone",30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_double_stone.csv
skill_building,recipe_building_piece_large_wall_window_cross_stone,"Slit Window Wall, Limestone",30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_cross_stone.csv
skill_building,recipe_building_piece_large_door_stone,"Doorway, Limestone",30,1,0.0,,skill_building\recipe_building_piece_large_door_stone.csv
skill_building,recipe_building_piece_large_door_wide_stone,"Double Doorway, Limestone",30,1,0.0,,skill_building\recipe_building_piece_large_door_wide_stone.csv
skill_building,recipe_building_piece_small_pillar_short_stone,"Short Pillar, Limestone",30,1,0.0,,skill_building\recipe_building_piece_small_pillar_short_stone.csv
skill_building,recipe_building_piece_medium_pillar_stone,"Pillar, Limestone",30,1,0.0,,skill_building\recipe_building_piece_medium_pillar_stone.csv
skill_building,recipe_building_piece_buttress_stone,"Buttress, Limestone",30,1,0.0,,skill_building\recipe_building_piece_buttress_stone.csv
skill_building,recipe_building_piece_small_railing_stone,"Balustrade, Limestone",30,1,0.0,,skill_building\recipe_building_piece_small_railing_stone.csv
skill_building,recipe_building_piece_small_railing_corner_stone,"Balustrade Corner, Limestone",30,1,0.0,,skill_building\recipe_building_piece_small_railing_corner_stone.csv
skill_building,recipe_building_piece_medium_railing_stone,"Long Balustrade, Limestone",30,1,0.0,,skill_building\recipe_building_piece_medium_railing_stone.csv
skill_building,recipe_building_piece_small_railing_post_stone,"Balustrade Post, Limestone",30,1,0.0,,skill_building\recipe_building_piece_small_railing_post_stone.csv
skill_building,recipe_building_piece_small_extension_stone,"Small Extension, Limestone",30,1,0.0,,skill_building\recipe_building_piece_small_extension_stone.csv
skill_building,recipe_building_piece_small_extension_corner_stone,"Extension Corner, Limestone",30,1,0.0,,skill_building\recipe_building_piece_small_extension_corner_stone.csv
skill_building,recipe_building_piece_medium_extension_stone,"Extension, Limestone",30,1,0.0,,skill_building\recipe_building_piece_medium_extension_stone.csv
skill_building,recipe_building_piece_medium_pillar_200_stone,"Capped Pillar, Limestone",30,1,0.0,,skill_building\recipe_building_piece_medium_pillar_200_stone.csv
skill_building,recipe_building_piece_battlement_left_stone,"Left Crenel, Limestone",30,1,0.0,,skill_building\recipe_building_piece_battlement_left_stone.csv
skill_building,recipe_building_piece_battlement_corner_stone,"Crenel Corner, Limestone",30,1,0.0,,skill_building\recipe_building_piece_battlement_corner_stone.csv
skill_building,recipe_building_piece_battlement_stone,"Crenel Battlement, Limestone",30,1,0.0,,skill_building\recipe_building_piece_battlement_stone.csv
skill_building,recipe_building_piece_tiny_ledge_corner_stone,"Ledge Corner Block, Limestone",30,1,0.0,,skill_building\recipe_building_piece_tiny_ledge_corner_stone.csv
skill_building,recipe_building_piece_small_ledge_stone,"Short Ledge, Limestone",30,1,0.0,,skill_building\recipe_building_piece_small_ledge_stone.csv
skill_building,recipe_building_piece_small_ledge_corner_stone,"Ledge Corner, Limestone",30,1,0.0,,skill_building\recipe_building_piece_small_ledge_corner_stone.csv
skill_building,recipe_building_piece_small_floor_tiled,Small Tiled Floor,30,1,0.0,,skill_building\recipe_building_piece_small_floor_tiled.csv
skill_building,recipe_building_piece_small_floor_50_tiled,Tiny Tiled Floor Block,30,1,0.0,,skill_building\recipe_building_piece_small_floor_50_tiled.csv
skill_building,recipe_building_piece_medium_floor_tiled,Rectangular Tiled Floor,30,1,0.0,,skill_building\recipe_building_piece_medium_floor_tiled.csv
skill_building,recipe_building_piece_medium_floor_200_tiled,Tiled Floor Block,30,1,0.0,,skill_building\recipe_building_piece_medium_floor_200_tiled.csv
skill_building,recipe_building_piece_medium_floor_100_tiled,Medium Tiled Floor Block,30,1,0.0,,skill_building\recipe_building_piece_medium_floor_100_tiled.csv
skill_building,recipe_building_piece_large_floor_tiled_triangular,Triangular Tiled Floor,30,1,0.0,,skill_building\recipe_building_piece_large_floor_tiled_triangular.csv
skill_building,recipe_building_piece_large_floor_tiled,Large Tiled Floor,30,1,0.0,,skill_building\recipe_building_piece_large_floor_tiled.csv
skill_building,recipe_building_piece_small_floor_flagstone_round,Small Round Flagstone Floor,30,1,0.0,,skill_building\recipe_building_piece_small_floor_flagstone_round.csv
skill_building,recipe_building_piece_small_floor_flagstone,Small Flagstone Floor,30,1,0.0,,skill_building\recipe_building_piece_small_floor_flagstone.csv
skill_building,recipe_building_piece_small_floor_50_flagstone,Tiny Flagstone Floor,30,1,0.0,,skill_building\recipe_building_piece_small_floor_50_flagstone.csv
skill_building,recipe_building_piece_medium_floor_flagstone_round,Round Flagstone Floor,30,1,0.0,,skill_building\recipe_building_piece_medium_floor_flagstone_round.csv
skill_building,recipe_building_piece_medium_floor_flagstone,Narrow Flagstone Floor,30,1,0.0,,skill_building\recipe_building_piece_medium_floor_flagstone.csv
skill_building,recipe_building_piece_medium_floor_200_flagstone,Narrow Medium Flagstone Floor,30,1,0.0,,skill_building\recipe_building_piece_medium_floor_200_flagstone.csv
skill_building,recipe_building_piece_medium_floor_100_flagstone,Narrow Short Flagstone Floor,30,1,0.0,,skill_building\recipe_building_piece_medium_floor_100_flagstone.csv
skill_building,recipe_building_piece_large_floor_flagstone_triangular,Triangular Flagstone Floor,30,1,0.0,,skill_building\recipe_building_piece_large_floor_flagstone_triangular.csv
skill_building,recipe_building_piece_large_floor_flagstone,Flagstone Floor,30,1,0.0,,skill_building\recipe_building_piece_large_floor_flagstone.csv
skill_building,recipe_building_piece_medium_wall_low_short_log,"Small Wall, Log",30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_short_log.csv
skill_building,recipe_building_piece_medium_wall_low_log,"Low Wall, Log",30,1,0.0,,skill_building\recipe_building_piece_medium_wall_low_log.csv
skill_building,recipe_building_piece_medium_short_wall_log,"Narrow Wall, Log",30,1,0.0,,skill_building\recipe_building_piece_medium_short_wall_log.csv
skill_building,recipe_building_piece_small_wall_triangle_small_inverted_roof_log,"Small Inverted Roof Support, Log",30,1,0.0,,skill_building\recipe_building_piece_small_wall_triangle_small_inverted_roof_log.csv
skill_building,recipe_building_piece_small_wall_triangle_small_roof_log,"Small Roof Support, Log",30,1,0.0,,skill_building\recipe_building_piece_small_wall_triangle_small_roof_log.csv
skill_building,recipe_building_piece_large_wall_log,"Wall, Log",30,1,0.0,,skill_building\recipe_building_piece_large_wall_log.csv
skill_building,recipe_building_piece_large_wall_triangle_roof_log,"Roof Support, Log",30,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_roof_log.csv
skill_building,recipe_building_piece_large_wall_triangle_inverted_roof_log,"Inverted Roof Support, Log",30,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_inverted_roof_log.csv
skill_building,recipe_building_piece_large_wall_triangle_invertedwindow_roof_log,"Inverted Roof Support, Log",30,1,0.0,,skill_building\recipe_building_piece_large_wall_triangle_invertedwindow_roof_log.csv
skill_building,recipe_building_piece_large_wall_window_small_log,"Simple Window Wall, Log",30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_small_log.csv
skill_building,recipe_building_piece_large_wall_window_log,"Window Wall, Log",30,1,0.0,,skill_building\recipe_building_piece_large_wall_window_log.csv
skill_building,recipe_building_piece_large_door_log,"Doorway, Log",30,1,0.0,,skill_building\recipe_building_piece_large_door_log.csv
skill_building,recipe_building_piece_large_door_wide_log,"Double Doorway, Log",30,1,0.0,,skill_building\recipe_building_piece_large_door_wide_log.csv
skill_building,recipe_building_piece_small_roof_short_log,"Small Wooden Roof, Log",30,1,0.0,,skill_building\recipe_building_piece_small_roof_short_log.csv
skill_building,recipe_building_piece_small_roof_corner_log,"Small Wooden Roof Corner, Log",30,1,0.0,,skill_building\recipe_building_piece_small_roof_corner_log.csv
skill_building,recipe_building_piece_small_roof_inner_corner_log,"Small Wooden Roof Inner Corner, Log",30,1,0.0,,skill_building\recipe_building_piece_small_roof_inner_corner_log.csv
skill_building,recipe_building_piece_medium_roof_low_log,"Low Wooden Roof, Log",30,1,0.0,,skill_building\recipe_building_piece_medium_roof_low_log.csv
skill_building,recipe_building_piece_medium_roof_short_log,"Narrow Wooden Roof, Log",30,1,0.0,,skill_building\recipe_building_piece_medium_roof_short_log.csv
skill_building,recipe_building_piece_large_roof_log,"Wooden Roof, Log",30,1,0.0,,skill_building\recipe_building_piece_large_roof_log.csv
skill_building,recipe_building_piece_large_roof_window_log,"Window Wooden Roof, Log",30,1,0.0,,skill_building\recipe_building_piece_large_roof_window_log.csv
skill_building,recipe_building_piece_large_roof_corner_log,"Wooden Roof Corner, Log",30,1,0.0,,skill_building\recipe_building_piece_large_roof_corner_log.csv
skill_building,recipe_building_piece_large_roof_inner_corner_log,"Wooden Roof Inner Corner, Log",30,1,0.0,,skill_building\recipe_building_piece_large_roof_inner_corner_log.csv
skill_building,recipe_building_piece_large_roof_top_log,"Wooden Roof Cap, Log",30,1,0.0,,skill_building\recipe_building_piece_large_roof_top_log.csv
skill_building,recipe_building_piece_medium_roof_top_short_log,"Narrow Wooden Roof Cap, Log",30,1,0.0,,skill_building\recipe_building_piece_medium_roof_top_short_log.csv
skill_building,recipe_building_piece_medium_ledge_stone,"Ledge, Limestone",30,1,0.0,,skill_building\recipe_building_piece_medium_ledge_stone.csv
skill_building,recipe_market_stall_hunter_01,Trap & Tender,5,0,1.0,,skill_building\recipe_market_stall_hunter_01.csv
skill_armor_smithing,recipe_wearable_metal_chest_herald_ar_t2_common,Herald's Plates of the Ironroot II,6,12,1.6,,skill_armor_smithing\recipe_wearable_metal_chest_herald_ar_t2_common.csv
skill_armor_smithing,recipe_wearable_metal_chest_herald_ar_t3_common,Herald's Plates of the Ironroot III,9,22,2.4,,skill_armor_smithing\recipe_wearable_metal_chest_herald_ar_t3_common.csv
skill_armor_smithing,recipe_wearable_metal_chest_herald_ar_t4_common,Herald's Plates of the Ironroot IV,18,32,3.4,,skill_armor_smithing\recipe_wearable_metal_chest_herald_ar_t4_common.csv
skill_armor_smithing,recipe_wearable_metal_chest_herald_ar_t2_uncommon,Herald's Plates of the Ironroot II,7,15,2.4,,skill_armor_smithing\recipe_wearable_metal_chest_herald_ar_t2_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_chest_herald_ar_t3_uncommon,Herald's Plates of the Ironroot III,12,25,3.6,,skill_armor_smithing\recipe_wearable_metal_chest_herald_ar_t3_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_chest_herald_ar_t4_uncommon,Herald's Plates of the Ironroot IV,20,35,5.1,,skill_armor_smithing\recipe_wearable_metal_chest_herald_ar_t4_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_chest_herald_ar_t2_rare,Herald's Plates of the Ironroot II,0,18,5.6,,skill_armor_smithing\recipe_wearable_metal_chest_herald_ar_t2_rare.csv
skill_armor_smithing,recipe_wearable_metal_chest_herald_ar_t3_rare,Herald's Plates of the Ironroot III,0,28,8.3,,skill_armor_smithing\recipe_wearable_metal_chest_herald_ar_t3_rare.csv
skill_armor_smithing,recipe_wearable_metal_chest_herald_ar_t4_rare,Herald's Plates of the Ironroot IV,0,38,11.8,,skill_armor_smithing\recipe_wearable_metal_chest_herald_ar_t4_rare.csv
skill_armor_smithing,recipe_wearable_metal_feet_warrior_ss_t3_common,Warrior's Sabatons of Swift March III,12,25,2.5,,skill_armor_smithing\recipe_wearable_metal_feet_warrior_ss_t3_common.csv
skill_armor_smithing,recipe_wearable_metal_feet_warrior_ss_t4_common,Warrior's Sabatons of Swift March IV,20,35,3.9,,skill_armor_smithing\recipe_wearable_metal_feet_warrior_ss_t4_common.csv
skill_armor_smithing,recipe_wearable_metal_feet_warrior_ss_t3_uncommon,Warrior's Sabatons of Swift March III,14,28,3.7,,skill_armor_smithing\recipe_wearable_metal_feet_warrior_ss_t3_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_feet_warrior_ss_t4_uncommon,Warrior's Sabatons of Swift March IV,23,38,5.7,,skill_armor_smithing\recipe_wearable_metal_feet_warrior_ss_t4_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_feet_warrior_ss_t2_rare,Warrior's Sabatons of Swift March II,0,21,6.3,,skill_armor_smithing\recipe_wearable_metal_feet_warrior_ss_t2_rare.csv
skill_armor_smithing,recipe_wearable_metal_feet_warrior_ss_t3_rare,Warrior's Sabatons of Swift March III,0,31,8.6,,skill_armor_smithing\recipe_wearable_metal_feet_warrior_ss_t3_rare.csv
skill_armor_smithing,recipe_wearable_metal_feet_warrior_ss_t4_rare,Warrior's Sabatons of Swift March IV,0,41,13.3,,skill_armor_smithing\recipe_wearable_metal_feet_warrior_ss_t4_rare.csv
skill_armor_smithing,recipe_wearable_metal_head_herald_di_t3_common,Herald's Helm of the Immovable III,13,26,2.8,,skill_armor_smithing\recipe_wearable_metal_head_herald_di_t3_common.csv
skill_armor_smithing,recipe_wearable_metal_head_herald_di_t4_common,Herald's Helm of the Immovable IV,21,36,4.2,,skill_armor_smithing\recipe_wearable_metal_head_herald_di_t4_common.csv
skill_armor_smithing,recipe_wearable_metal_head_herald_di_t3_uncommon,Herald's Helm of the Immovable III,15,29,4.2,,skill_armor_smithing\recipe_wearable_metal_head_herald_di_t3_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_head_herald_di_t4_uncommon,Herald's Helm of the Immovable IV,24,39,6.2,,skill_armor_smithing\recipe_wearable_metal_head_herald_di_t4_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_head_herald_di_t2_rare,Herald's Helm of the Immovable II,0,22,6.6,,skill_armor_smithing\recipe_wearable_metal_head_herald_di_t2_rare.csv
skill_armor_smithing,recipe_wearable_metal_head_herald_di_t3_rare,Herald's Helm of the Immovable III,0,32,9.7,,skill_armor_smithing\recipe_wearable_metal_head_herald_di_t3_rare.csv
skill_armor_smithing,recipe_wearable_metal_head_herald_di_t4_rare,Herald's Helm of the Immovable IV,0,42,14.4,,skill_armor_smithing\recipe_wearable_metal_head_herald_di_t4_rare.csv
skill_armor_smithing,recipe_wearable_metal_legs_herald_rb_t3_common,Herald's Greaves of the Unfallen III,10,23,2.4,,skill_armor_smithing\recipe_wearable_metal_legs_herald_rb_t3_common.csv
skill_armor_smithing,recipe_wearable_metal_legs_herald_rb_t4_common,Herald's Greaves of the Unfallen IV,19,33,3.6,,skill_armor_smithing\recipe_wearable_metal_legs_herald_rb_t4_common.csv
skill_armor_smithing,recipe_wearable_metal_legs_herald_rb_t3_uncommon,Herald's Greaves of the Unfallen III,13,26,3.5,,skill_armor_smithing\recipe_wearable_metal_legs_herald_rb_t3_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_legs_herald_rb_t4_uncommon,Herald's Greaves of the Unfallen IV,21,36,5.3,,skill_armor_smithing\recipe_wearable_metal_legs_herald_rb_t4_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_legs_herald_rb_t3_rare,Herald's Greaves of the Unfallen III,0,29,8.3,,skill_armor_smithing\recipe_wearable_metal_legs_herald_rb_t3_rare.csv
skill_armor_smithing,recipe_wearable_metal_legs_herald_rb_t4_rare,Herald's Greaves of the Unfallen IV,0,39,12.3,,skill_armor_smithing\recipe_wearable_metal_legs_herald_rb_t4_rare.csv
skill_armor_smithing,recipe_wearable_metal_legs_pilgrim_bob_t1_common,Pilgrim's Legguards,0,4,1.0,,skill_armor_smithing\recipe_wearable_metal_legs_pilgrim_bob_t1_common.csv
skill_armor_smithing,recipe_wearable_metal_legs_pilgrim_bob_t2_common,Pilgrim's Legguards II,6,12,1.6,,skill_armor_smithing\recipe_wearable_metal_legs_pilgrim_bob_t2_common.csv
skill_armor_smithing,recipe_wearable_metal_legs_pilgrim_bob_t3_common,Pilgrim's Legguards III,9,22,2.3,,skill_armor_smithing\recipe_wearable_metal_legs_pilgrim_bob_t3_common.csv
skill_armor_smithing,recipe_wearable_metal_legs_pilgrim_bob_t4_common,Pilgrim's Legguards IV,18,32,3.4,,skill_armor_smithing\recipe_wearable_metal_legs_pilgrim_bob_t4_common.csv
skill_armor_smithing,recipe_wearable_metal_chest_pilgrim_bol_t1_common,Pilgrim's Breastplate,0,3,1.0,,skill_armor_smithing\recipe_wearable_metal_chest_pilgrim_bol_t1_common.csv
skill_armor_smithing,recipe_wearable_metal_chest_pilgrim_bol_t2_common,Pilgrim's Breastplate II,5,11,1.6,,skill_armor_smithing\recipe_wearable_metal_chest_pilgrim_bol_t2_common.csv
skill_armor_smithing,recipe_wearable_metal_chest_pilgrim_bol_t3_common,Pilgrim's Breastplate III,9,21,2.3,,skill_armor_smithing\recipe_wearable_metal_chest_pilgrim_bol_t3_common.csv
skill_armor_smithing,recipe_wearable_metal_chest_pilgrim_bol_t4_common,Pilgrim's Breastplate IV,17,31,3.3,,skill_armor_smithing\recipe_wearable_metal_chest_pilgrim_bol_t4_common.csv
skill_armor_smithing,recipe_wearable_metal_feet_pilgrim_boj_t1_common,Pilgrim's Sabatons,2,6,1.1,,skill_armor_smithing\recipe_wearable_metal_feet_pilgrim_boj_t1_common.csv
skill_armor_smithing,recipe_wearable_metal_feet_pilgrim_boj_t2_common,Pilgrim's Sabatons II,6,14,1.8,,skill_armor_smithing\recipe_wearable_metal_feet_pilgrim_boj_t2_common.csv
skill_armor_smithing,recipe_wearable_metal_feet_pilgrim_boj_t3_common,Pilgrim's Sabatons III,11,24,2.4,,skill_armor_smithing\recipe_wearable_metal_feet_pilgrim_boj_t3_common.csv
skill_armor_smithing,recipe_wearable_metal_feet_pilgrim_boj_t4_common,Pilgrim's Sabatons IV,20,34,3.7,,skill_armor_smithing\recipe_wearable_metal_feet_pilgrim_boj_t4_common.csv
skill_armor_smithing,recipe_wearable_metal_head_pilgrim_boe_t1_common,Pilgrim's Helmet,3,7,1.2,,skill_armor_smithing\recipe_wearable_metal_head_pilgrim_boe_t1_common.csv
skill_armor_smithing,recipe_wearable_metal_head_pilgrim_boe_t2_common,Pilgrim's Helmet II,7,15,1.8,,skill_armor_smithing\recipe_wearable_metal_head_pilgrim_boe_t2_common.csv
skill_armor_smithing,recipe_wearable_metal_head_pilgrim_boe_t3_common,Pilgrim's Helmet III,12,25,2.7,,skill_armor_smithing\recipe_wearable_metal_head_pilgrim_boe_t3_common.csv
skill_armor_smithing,recipe_wearable_metal_head_pilgrim_boe_t4_common,Pilgrim's Helmet IV,20,35,4.0,,skill_armor_smithing\recipe_wearable_metal_head_pilgrim_boe_t4_common.csv
skill_armor_smithing,recipe_wearable_metal_chest_pilgrim_bol2_t1_uncommon,Pilgrim's Breastplate,3,6,1.2,,skill_armor_smithing\recipe_wearable_metal_chest_pilgrim_bol2_t1_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_chest_pilgrim_bol2_t2_uncommon,Pilgrim's Breastplate II,6,14,2.3,,skill_armor_smithing\recipe_wearable_metal_chest_pilgrim_bol2_t2_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_chest_pilgrim_bol2_t3_uncommon,Pilgrim's Breastplate III,11,24,3.4,,skill_armor_smithing\recipe_wearable_metal_chest_pilgrim_bol2_t3_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_chest_pilgrim_bol2_t4_uncommon,Pilgrim's Breastplate IV,20,34,4.9,,skill_armor_smithing\recipe_wearable_metal_chest_pilgrim_bol2_t4_uncommon.csv
skill_armor_smithing,recipe_wearable_metal_chest_pilgrim_bol2_t2_rare,Pilgrim's Breastplate II,0,17,5.4,,skill_armor_smithing\recipe_wearable_metal_chest_pilgrim_bol2_t2_rare.csv
skill_armor_smithing,recipe_wearable_metal_chest_pilgrim_bol2_t3_rare,Pilgrim's Breastplate III,0,27,8.0,,skill_armor_smithing\recipe_wearable_metal_chest_pilgrim_bol2_t3_rare.csv
